19,17
19,4
19,7
19,2
19,14
18,0
18,3
18,17
18,12
18,9
18,13
18,15
18,4
18,19
17,8
17,0
17,4
17,11
17,9
17,16
16,14
16,3
16,0
16,5
16,4
15,6
15,10
15,7
15,19
15,11
15,13
15,16
15,2
15,14
14,1
14,18
14,10
14,17
13,3
13,19
13,11
13,7
13,17
12,15
12,16
12,19
11,12
11,2
11,14
11,8
11,16
11,3
10,6
10,17
10,18
10,19
10,9
10,3
10,11
9,3
9,4
9,14
9,5
8,1
8,7
8,14
8,18
8,15
8,13
8,16
7,14
7,2
7,4
6,14
6,16
6,9
6,17
6,1
6,8
6,4
6,5
5,7
5,0
5,17
5,8
4,15
3,17
3,0
3,19
2,4
2,18
2,8
2,0
2,9
2,6
2,16
2,3
2,10
2,12
2,14
2,17
2,5
2,13
1,12
1,18
1,11
1,4
0,6
0,15
0,14
0,8
0,12
0,19
0,13
