19,6
19,10
19,9
19,1
18,11
18,5
18,15
17,14
17,15
17,1
17,4
17,18
17,16
17,10
17,2
17,3
17,11
16,2
16,5
16,3
16,8
15,14
15,12
15,6
15,13
15,2
15,11
15,7
15,4
14,12
14,11
14,9
13,5
13,10
13,17
13,18
13,9
13,19
12,13
12,6
12,1
12,4
12,11
12,0
11,1
11,10
11,5
11,19
10,5
10,6
10,0
10,4
10,9
10,2
9,12
9,11
9,8
9,16
9,5
9,7
8,13
8,4
8,19
8,5
8,14
8,17
7,19
7,10
7,1
7,14
7,8
7,12
6,3
6,7
6,5
6,16
6,14
6,1
6,2
5,7
5,3
5,1
5,14
5,15
5,4
4,18
4,19
4,3
4,9
4,0
4,14
3,7
3,9
3,19
3,8
3,15
3,1
2,11
2,19
2,5
2,12
1,15
1,18
1,2
1,4
1,16
1,0
0,18
0,19
0,16
0,15
0,5
0,2
0,3
