29,25
29,3
29,27
29,22
29,28
29,4
29,19
29,8
29,23
28,2
28,3
28,10
28,8
28,9
28,24
28,15
28,0
27,4
27,6
27,25
27,13
27,12
27,22
27,18
27,14
27,20
27,3
27,28
26,28
26,23
26,5
26,29
26,7
25,19
25,0
25,10
25,2
25,20
25,21
24,26
24,27
24,10
23,27
23,6
23,13
23,2
23,17
23,11
23,21
23,8
23,10
23,7
23,22
23,5
22,14
22,15
22,1
22,16
22,17
22,24
22,9
22,20
21,18
21,7
21,16
21,1
21,20
21,2
21,22
21,27
20,11
20,2
20,14
20,4
20,24
20,19
20,28
20,29
19,2
19,3
19,23
19,7
19,13
19,22
19,16
19,10
19,27
19,6
19,21
18,7
18,15
18,8
18,26
18,25
18,22
18,0
18,12
18,19
18,17
18,23
18,3
17,6
17,7
17,12
17,0
17,20
17,5
17,19
17,1
16,23
16,14
16,29
16,28
16,7
16,18
16,8
16,9
16,5
16,10
16,11
15,17
15,1
15,16
15,26
15,13
15,4
15,0
14,1
14,6
14,8
14,15
14,28
14,29
14,9
13,5
13,6
13,7
13,8
13,9
13,2
13,3
13,10
13,11
13,14
13,25
13,16
12,26
12,4
12,25
12,11
12,2
12,15
12,19
12,8
12,24
12,13
12,16
11,26
11,7
11,3
11,15
11,19
11,27
11,1
11,25
11,8
10,21
10,22
10,11
10,2
10,3
9,12
9,27
9,20
9,17
9,6
9,19
9,3
9,1
9,7
9,18
9,10
9,23
9,11
9,8
9,15
8,3
8,10
8,15
8,19
7,27
7,22
7,0
7,29
7,14
6,29
6,4
6,7
6,5
6,8
6,11
5,14
5,7
5,3
5,21
5,0
5,22
5,24
5,25
5,8
5,27
4,13
4,19
4,8
4,14
4,3
4,28
4,16
4,5
3,14
3,15
3,23
3,26
3,16
3,17
3,20
2,29
2,11
2,14
2,4
2,3
2,5
2,9
2,22
1,3
1,2
1,4
1,5
1,27
1,18
1,28
1,12
1,24
0,24
0,8
0,4
0,26
0,12
0,22
0,6
0,23
0,13
0,19
0,9
0,14
0,10
0,29
0,27
0,3
0,1
0,2
