29,9
29,11
29,21
29,23
29,10
29,1
29,15
29,12
29,3
29,20
28,24
28,25
28,22
28,29
28,27
28,16
27,25
27,18
27,29
27,26
26,2
26,9
26,28
26,11
26,10
25,13
25,15
25,29
25,2
25,11
25,3
25,5
25,16
25,18
25,8
25,14
25,4
24,26
24,8
24,25
24,6
24,20
24,16
24,29
24,10
23,1
23,6
23,15
23,11
23,4
23,28
23,5
23,9
22,15
22,29
22,25
22,23
22,2
22,19
22,11
22,12
21,7
21,8
21,9
21,18
21,23
21,16
21,24
21,15
21,13
21,2
21,17
21,22
21,28
21,10
21,11
20,0
20,17
20,19
20,9
20,13
20,22
20,6
20,28
20,2
20,14
20,5
19,10
19,18
19,9
19,8
19,21
19,26
19,27
18,23
18,2
18,22
18,8
18,24
18,20
18,7
18,29
18,1
18,0
18,5
18,13
18,6
17,19
17,29
17,10
17,11
17,9
17,25
17,16
17,24
17,7
16,4
16,11
16,2
16,14
16,6
16,12
16,8
16,27
16,29
16,7
15,4
15,10
15,2
15,7
15,14
15,1
15,8
15,6
15,5
14,24
14,18
14,28
14,27
14,26
14,29
14,12
14,21
14,17
13,7
13,10
13,19
13,1
13,4
13,17
13,15
13,16
13,28
13,8
13,14
13,27
13,29
12,13
12,15
12,24
12,20
12,2
12,25
12,5
12,21
12,11
12,17
11,27
11,18
11,13
10,25
10,14
10,11
10,22
10,23
10,20
10,16
9,18
9,5
9,25
9,13
9,14
9,16
9,0
9,24
9,15
9,1
9,22
8,28
8,29
8,17
8,7
8,26
8,0
8,1
8,27
7,26
7,1
7,12
7,23
6,3
6,1
6,4
6,14
6,5
6,26
6,12
6,13
6,21
6,25
6,29
5,28
5,21
5,16
5,22
5,29
5,3
5,24
5,26
4,21
4,10
4,17
4,28
4,0
4,20
4,18
4,29
4,11
3,26
3,16
3,15
3,24
3,13
3,22
3,14
2,5
2,19
2,6
2,11
2,17
1,26
1,12
1,2
1,16
1,17
1,19
1,14
1,5
1,27
1,22
1,28
1,21
1,20
0,27
0,23
0,2
0,26
0,15
0,7
0,25
0,13
