29,13
29,2
29,8
29,11
29,0
29,18
29,27
28,18
28,0
28,26
28,22
28,5
28,4
28,14
28,20
28,25
27,18
27,6
27,19
27,20
27,25
27,2
27,13
27,9
27,10
27,15
27,28
27,16
27,11
27,23
26,13
26,6
26,8
26,19
26,12
26,27
26,5
26,22
25,4
25,18
25,19
25,24
24,4
24,8
24,21
24,10
24,22
23,22
23,2
23,21
23,1
23,26
23,17
23,29
22,19
22,27
22,25
22,9
22,3
21,0
21,14
21,28
21,11
20,29
20,13
20,26
20,6
20,23
20,2
20,0
20,5
19,1
19,28
19,14
19,3
19,4
19,10
19,15
19,12
19,11
19,17
19,8
19,23
19,21
19,20
19,24
19,29
19,18
18,20
18,9
18,26
18,0
18,16
18,2
18,11
18,3
18,23
17,25
17,20
17,21
17,7
17,6
17,11
17,5
17,29
17,28
17,22
17,8
17,16
17,9
16,3
16,19
16,10
16,14
16,15
15,20
15,29
15,4
15,21
15,11
15,22
14,26
14,15
14,13
14,17
13,5
13,22
13,16
13,8
13,6
13,11
13,10
13,19
13,12
12,17
12,28
12,5
12,18
12,11
12,29
12,22
12,23
12,21
12,14
12,20
11,6
11,0
11,28
11,26
11,8
11,5
11,3
11,9
11,23
11,16
11,10
11,14
11,20
10,6
10,26
10,2
10,9
10,22
10,1
10,12
10,0
10,18
10,7
9,28
9,24
9,4
9,16
9,12
9,15
9,13
9,29
8,14
8,12
8,10
8,20
8,27
8,1
8,9
8,23
7,12
7,8
7,19
7,18
7,16
7,28
7,27
7,20
7,13
7,6
7,21
7,4
6,1
6,25
6,8
6,23
6,19
6,22
6,14
6,9
6,24
6,28
5,8
5,10
5,2
5,3
5,9
5,19
5,15
5,27
5,6
5,4
5,22
4,27
4,18
4,14
4,22
4,10
4,16
4,8
4,23
4,21
4,20
4,13
4,12
4,11
4,26
4,2
4,6
3,0
3,20
3,7
3,9
3,6
3,12
3,29
2,19
2,11
2,26
2,0
2,6
2,3
1,15
1,24
1,25
1,11
1,9
1,28
1,20
1,29
1,3
0,25
0,8
0,27
0,14
0,9
0,24
