29,22
29,27
29,19
29,8
29,28
29,25
29,9
29,26
28,9
28,2
28,10
28,4
28,5
27,4
27,3
27,22
27,28
27,26
27,9
27,24
27,17
27,5
27,18
27,11
26,11
26,15
26,10
26,9
26,24
26,28
26,18
26,8
26,21
26,19
26,25
25,5
25,2
25,14
25,27
25,22
25,3
24,22
24,20
24,3
24,10
24,18
24,11
24,7
24,4
24,8
24,29
24,23
24,21
23,27
23,11
23,3
23,29
23,21
23,14
23,22
23,19
22,4
21,22
21,10
21,6
21,13
21,11
21,1
21,0
20,5
20,28
20,16
20,3
20,9
20,26
20,21
20,25
20,11
20,0
20,27
20,4
20,19
20,29
19,18
19,22
19,7
19,24
19,25
19,9
19,28
19,0
19,27
19,21
18,16
18,22
18,8
18,23
18,20
18,25
18,29
18,6
17,22
17,25
17,20
17,15
17,18
17,2
17,23
17,10
17,3
17,16
16,22
16,21
16,23
16,9
16,28
16,5
16,27
16,19
16,26
16,24
16,25
16,29
16,0
16,1
15,5
15,12
15,16
15,13
15,28
15,2
15,0
15,7
15,3
15,1
15,14
15,27
15,6
14,17
14,2
14,9
14,16
14,10
14,3
14,1
14,7
14,12
14,8
13,14
13,24
13,6
13,3
13,5
13,12
13,29
12,9
12,6
12,19
12,1
12,25
12,16
12,29
12,23
12,27
12,20
12,10
11,9
11,2
11,6
11,25
11,5
11,18
11,4
11,3
11,17
10,0
10,23
10,16
10,25
10,20
9,23
9,24
8,1
8,5
8,23
8,11
8,25
8,27
8,15
8,12
8,22
8,19
8,16
8,21
7,4
7,26
7,13
7,9
7,12
7,16
7,10
7,18
7,11
6,28
6,20
6,25
6,16
6,19
6,26
6,29
5,24
5,29
5,2
5,19
5,1
5,18
5,12
5,17
4,21
4,9
4,14
4,15
4,26
4,3
4,0
4,8
4,18
4,23
4,25
3,0
3,9
3,10
3,12
3,28
3,5
3,1
2,3
2,19
2,18
2,16
2,22
2,20
2,6
2,8
2,27
2,21
2,12
2,9
2,29
1,0
1,4
1,25
1,2
1,29
1,20
1,17
0,17
0,18
0,22
0,23
0,14
