24,12
24,10
24,22
24,7
23,14
23,18
23,20
23,22
23,13
23,4
23,12
23,19
23,11
23,21
23,24
23,3
22,0
22,19
21,18
21,4
21,24
21,22
21,2
21,6
21,17
20,18
20,14
20,15
20,21
20,19
19,16
19,17
19,24
19,21
19,18
19,2
19,3
18,10
18,5
18,14
18,16
18,12
18,7
18,13
18,22
18,6
17,11
17,12
17,10
17,24
17,9
17,15
17,23
17,8
16,22
16,8
16,2
16,14
16,9
16,15
16,20
16,23
15,14
15,11
15,9
15,23
15,6
15,22
15,5
15,8
15,7
14,24
14,2
14,6
14,17
14,22
14,13
14,7
14,0
14,8
13,19
13,22
13,4
13,17
13,3
13,0
12,1
12,3
12,5
12,11
12,22
12,0
11,4
11,14
11,24
11,7
11,20
11,22
11,13
11,18
11,9
11,8
11,2
10,19
10,3
10,11
10,23
10,9
10,15
10,16
9,19
9,6
9,1
9,18
9,21
9,12
9,22
9,4
9,13
9,0
9,23
9,8
8,23
8,12
8,5
8,10
8,24
8,2
8,6
8,20
8,7
7,3
7,12
7,4
7,6
7,9
6,10
6,20
6,3
6,0
6,5
6,4
5,7
5,9
5,10
5,11
5,0
5,22
4,22
4,8
4,24
3,20
3,14
3,1
3,22
3,2
3,15
2,22
2,15
2,7
2,23
2,24
1,7
1,19
1,13
1,11
1,4
1,2
1,18
1,17
1,5
0,3
0,23
0,10
0,7
0,15
0,20
0,2
0,1
0,11
