24,14
24,9
24,16
24,20
24,4
24,12
24,17
24,3
24,21
24,1
23,4
23,14
23,16
23,0
23,22
22,21
22,6
22,18
22,2
22,20
22,24
22,0
21,0
21,3
21,1
21,8
21,20
21,4
21,2
21,19
21,5
21,18
20,15
20,6
20,1
19,2
19,18
19,10
19,4
19,22
19,7
19,23
19,16
19,14
19,3
19,20
19,24
18,7
18,24
18,0
18,23
17,22
17,15
17,23
17,2
17,8
17,13
17,21
16,12
16,1
16,13
16,22
16,8
15,24
15,22
15,1
15,16
15,18
15,12
15,13
15,14
15,19
14,10
14,16
14,7
14,17
14,9
13,11
13,14
13,21
13,3
13,24
13,22
13,1
13,12
13,23
12,6
12,9
12,14
12,5
12,20
12,4
11,16
11,19
11,4
11,24
11,2
10,24
10,20
10,21
10,16
10,1
10,5
10,4
9,10
9,20
9,8
9,13
9,2
9,1
9,19
8,20
8,24
8,11
8,12
8,13
8,10
8,3
8,7
7,21
7,10
7,13
7,1
7,9
7,20
7,6
7,0
6,17
6,1
6,4
6,13
6,16
6,19
6,15
6,24
6,8
5,24
5,13
5,11
5,7
5,19
5,23
5,6
5,8
4,14
4,9
4,15
4,17
4,8
4,3
3,14
3,10
3,6
3,18
3,15
3,11
3,23
3,12
3,1
2,20
2,13
2,12
2,0
2,10
2,14
2,24
2,7
1,23
1,11
1,18
1,19
0,8
0,1
0,9
0,5
0,6
0,16
0,4
0,15
0,20
