24,17
24,15
24,19
24,14
24,13
24,11
24,12
23,15
23,5
23,17
23,18
23,16
23,20
23,0
23,10
23,1
23,19
22,20
22,7
22,23
22,1
21,13
21,2
21,20
21,23
21,16
20,17
20,4
20,5
20,9
19,5
18,7
18,6
18,4
18,1
18,22
18,16
18,9
18,17
18,24
17,22
17,7
17,10
17,6
17,19
17,5
17,12
17,4
17,21
16,24
16,0
16,20
16,14
16,17
16,19
16,4
16,6
16,15
16,22
15,6
15,19
15,12
15,11
15,10
15,9
15,8
15,17
15,13
14,21
14,18
14,23
14,12
14,15
14,17
14,11
14,9
14,13
13,23
13,3
13,19
13,18
13,17
13,4
13,16
12,4
12,18
12,0
12,21
12,3
12,10
12,6
11,22
11,8
11,19
11,23
11,4
11,21
11,10
11,17
11,9
10,8
10,5
10,1
10,4
10,22
10,16
10,2
10,6
9,2
9,16
9,3
9,4
9,24
9,5
9,17
9,6
9,7
9,10
8,16
8,22
8,19
8,4
8,12
8,3
8,13
8,18
8,9
8,2
7,15
7,4
7,24
7,5
7,12
7,13
6,8
6,11
6,5
6,14
6,23
6,20
6,22
5,16
5,2
5,18
5,4
5,13
5,12
4,19
4,15
4,23
4,3
3,19
3,17
3,16
3,7
3,22
3,10
3,20
3,21
3,18
3,23
2,23
2,22
2,15
2,13
2,14
2,20
2,18
2,24
2,11
1,7
1,16
1,12
1,17
1,14
1,3
1,13
0,15
0,17
0,18
