24,10
24,19
24,12
24,23
24,8
24,6
24,21
24,11
24,18
24,7
24,22
23,15
23,14
23,12
22,8
22,14
22,15
22,12
22,11
21,13
21,1
21,5
21,0
21,22
21,20
21,7
21,12
20,1
20,24
20,13
20,15
20,14
20,2
20,11
19,17
19,3
19,20
19,21
19,18
19,6
19,1
18,6
18,15
18,8
18,13
18,17
17,10
17,12
17,15
17,14
17,22
17,2
17,24
17,5
16,23
16,24
16,4
16,1
16,18
16,17
16,13
16,14
15,19
15,6
15,5
15,10
15,16
15,11
14,1
14,12
14,2
14,18
14,4
14,15
13,19
13,14
13,23
13,1
13,15
13,7
13,8
13,3
13,17
13,5
12,20
12,4
12,5
12,11
11,7
11,19
11,18
11,0
11,3
11,5
11,17
10,23
10,14
10,22
10,19
10,0
9,6
9,23
9,8
9,22
9,24
9,5
9,11
8,10
8,12
8,15
8,19
8,7
8,16
8,20
8,17
8,11
7,16
7,19
7,22
7,9
6,1
6,14
6,23
6,21
6,10
6,11
6,13
6,12
6,0
6,5
5,23
5,7
5,0
5,3
5,16
5,22
5,14
5,24
4,20
4,19
4,21
4,5
4,24
4,10
4,7
4,18
4,9
4,13
3,20
3,8
3,21
3,23
3,24
3,12
3,4
3,16
3,22
2,1
2,19
2,16
2,24
2,4
2,11
2,6
1,5
1,8
1,11
1,4
1,12
1,9
1,10
1,3
1,0
0,9
0,20
0,24
0,18
0,4
0,2
0,19
