34,8
34,15
34,11
34,7
34,27
34,6
34,5
34,4
34,0
34,3
34,31
34,30
34,32
34,28
33,5
33,14
33,10
33,1
33,34
33,0
33,32
33,16
33,11
32,21
32,6
32,20
32,26
32,22
32,24
32,31
32,18
32,2
32,5
32,9
32,28
32,23
31,16
31,24
31,6
31,29
31,30
31,33
31,5
31,4
31,19
31,20
31,27
31,25
31,2
31,11
31,28
30,3
30,8
30,1
30,24
30,33
30,2
30,10
30,22
30,12
29,3
29,30
29,32
29,34
29,28
29,14
29,20
29,27
29,21
29,4
29,5
29,10
29,33
28,11
28,22
28,23
28,19
28,16
28,27
28,14
28,30
28,2
28,24
28,0
28,7
28,15
27,3
27,13
27,22
27,12
27,4
27,30
27,26
27,32
27,15
26,4
26,25
26,5
26,31
26,18
26,17
26,29
26,28
26,20
25,0
25,27
25,3
25,1
25,14
25,28
25,32
25,30
25,29
24,11
24,1
24,15
24,34
24,0
24,8
24,23
24,2
24,33
24,7
24,10
23,33
23,14
23,17
23,8
23,26
23,34
23,15
23,6
23,25
23,10
23,29
23,31
23,27
23,18
22,29
22,3
22,23
22,25
22,20
22,26
22,21
22,24
21,16
21,4
21,30
21,25
21,0
21,12
21,33
20,34
20,10
20,16
20,30
20,6
20,17
20,7
19,29
19,22
19,33
19,25
19,30
19,9
19,23
19,18
19,2
19,24
18,9
18,21
18,30
17,22
17,6
17,31
17,18
17,19
17,32
17,4
17,24
17,3
17,21
17,8
17,10
17,16
16,32
16,27
16,3
16,26
16,34
16,19
16,11
16,14
16,7
15,12
15,30
15,32
15,11
15,10
15,16
15,9
15,2
15,14
15,22
14,17
14,9
14,34
13,18
13,28
13,9
13,14
13,16
13,10
13,33
13,2
13,11
13,19
13,25
13,15
13,31
13,34
13,21
12,28
12,26
12,23
12,24
12,14
12,17
12,11
12,22
12,34
12,13
12,6
12,25
12,16
11,1
11,18
11,17
11,27
11,5
11,3
11,6
11,20
11,7
10,22
10,12
10,19
10,21
10,32
10,25
10,6
10,28
10,5
10,3
10,2
9,30
9,24
9,4
9,34
9,25
9,8
9,21
8,28
8,19
8,0
8,29
8,7
8,32
8,10
7,9
7,31
7,22
7,6
7,4
7,18
7,14
7,3
7,15
7,33
6,29
6,25
6,16
6,30
6,5
6,0
6,33
5,27
5,24
5,7
5,3
5,1
5,28
5,13
5,4
5,30
5,21
5,25
5,17
5,18
5,19
5,20
4,13
4,33
4,24
4,32
4,11
4,0
4,10
4,22
4,2
3,12
3,19
3,24
3,0
3,4
3,6
3,31
3,32
3,33
3,20
2,21
2,16
2,7
2,20
2,29
2,9
2,1
2,18
2,14
2,5
2,3
2,34
2,12
2,6
1,26
1,27
1,32
1,3
1,19
1,14
1,9
1,34
0,9
0,2
0,30
0,31
0,12
0,1
0,32
0,13
0,11
0,14
0,17
0,16
0,5
0,15
