34,28
34,13
34,33
34,3
34,12
34,29
34,20
34,31
33,12
33,11
33,8
33,18
33,29
33,1
33,7
33,23
33,22
32,25
32,24
32,15
32,13
32,4
32,34
32,10
32,21
32,0
31,29
31,6
31,2
31,14
31,9
31,27
31,25
30,32
30,19
30,9
30,33
30,14
30,12
30,4
30,29
30,6
30,0
30,17
30,16
30,2
30,31
29,26
29,14
29,19
29,3
29,12
29,15
29,13
29,32
29,25
29,27
28,17
28,3
28,6
28,20
28,30
28,11
28,29
27,4
27,8
27,21
27,9
27,34
27,17
27,2
27,30
27,26
26,9
26,14
26,28
26,13
26,15
26,2
26,20
25,28
25,19
25,7
25,17
25,15
25,26
25,10
25,8
25,6
25,16
25,5
25,21
25,0
25,18
25,1
25,12
25,4
25,2
24,33
24,7
24,13
24,17
24,27
24,34
24,26
24,28
24,25
24,23
24,10
24,11
24,8
23,5
23,29
23,2
23,22
23,21
23,11
23,9
23,32
23,7
22,1
22,9
22,17
22,34
22,30
22,10
22,12
22,2
22,15
21,6
21,24
21,18
21,30
21,20
21,28
21,33
21,10
21,22
21,12
20,31
20,0
20,18
20,30
20,23
20,5
20,25
20,4
20,33
20,2
20,13
19,4
19,32
19,13
19,21
19,23
19,6
19,34
18,26
18,12
18,30
18,8
18,24
18,4
18,7
18,15
18,17
18,16
18,3
18,29
18,13
18,27
18,31
17,11
17,14
17,0
17,32
17,15
17,12
17,26
17,8
16,26
16,33
16,6
16,34
16,17
16,5
16,27
16,29
16,10
16,32
16,3
16,28
16,31
16,20
15,28
15,12
15,16
15,33
15,11
15,7
15,19
15,1
15,9
15,23
14,0
14,8
14,32
14,34
14,18
14,33
14,25
14,16
14,20
14,5
13,8
13,27
13,2
13,6
13,4
13,25
13,1
13,21
13,11
13,30
13,33
13,17
13,5
13,23
12,0
12,31
12,28
12,27
12,26
12,13
12,24
12,20
12,23
11,27
11,12
11,31
11,7
11,5
10,28
10,20
10,17
10,15
10,9
10,1
10,14
10,26
10,31
10,12
10,23
10,34
10,3
9,24
9,21
9,1
9,14
9,34
9,7
9,12
9,33
9,11
8,21
8,19
8,20
8,9
8,6
8,10
8,23
8,11
7,21
7,0
7,4
7,16
7,6
7,14
7,10
7,13
7,12
7,27
7,8
7,5
7,31
7,34
7,32
6,2
6,5
6,9
6,14
6,17
6,20
6,18
6,15
6,23
6,4
6,24
5,10
5,21
5,2
5,9
5,17
5,19
5,15
5,30
4,23
4,11
4,12
4,24
4,29
4,31
4,16
3,6
3,20
3,21
3,22
3,2
3,12
3,0
3,23
3,11
3,30
3,19
3,8
3,27
3,9
3,24
3,26
3,25
2,15
2,29
2,33
2,7
2,34
2,21
2,1
1,26
1,21
1,31
1,16
1,30
1,20
1,27
1,0
1,14
1,5
1,3
0,33
0,22
0,31
0,15
0,5
0,26
0,2
0,29
0,8
