34,30
34,28
34,31
34,20
34,14
34,1
34,27
34,4
34,33
33,19
33,1
33,12
33,17
33,2
33,21
32,3
32,29
32,0
32,20
32,31
32,14
32,33
32,34
32,19
32,21
32,23
32,26
31,9
31,12
31,0
31,10
31,3
31,33
31,7
31,6
30,32
30,20
30,25
30,5
30,29
30,15
30,31
30,27
29,12
29,16
29,7
29,6
29,22
29,13
29,11
29,19
29,3
29,2
29,20
29,4
29,33
28,24
28,4
28,13
28,23
28,2
28,21
28,32
27,9
27,8
27,13
27,2
27,15
27,25
27,1
27,29
27,0
27,16
27,6
27,4
27,20
26,14
26,27
26,28
26,11
26,29
26,30
26,0
26,33
26,31
26,16
26,25
26,9
26,10
26,34
26,17
26,24
25,2
25,19
25,7
25,24
25,15
25,5
25,11
25,28
24,33
24,21
24,31
24,6
24,12
24,7
24,18
24,1
24,22
24,27
24,9
24,23
24,0
23,19
23,30
23,7
23,31
23,34
23,8
23,17
23,1
23,33
22,34
22,2
22,6
22,3
22,25
22,26
21,9
21,30
21,16
21,3
21,5
21,4
21,18
21,27
21,11
21,7
20,26
20,28
20,10
20,19
20,11
20,2
20,0
20,14
20,23
20,22
20,15
20,18
20,1
20,25
20,3
19,10
19,16
19,4
19,31
19,22
19,12
19,2
19,7
19,17
19,18
19,6
18,23
18,4
18,11
18,25
18,16
18,14
18,26
18,17
18,7
18,31
18,33
18,13
18,6
17,6
17,0
17,31
17,10
17,22
17,27
16,20
16,33
16,4
16,13
16,2
16,30
16,32
16,34
15,8
15,31
15,33
15,12
15,2
15,32
15,13
15,3
15,14
14,17
14,24
14,27
14,13
14,2
14,11
14,33
14,6
14,10
14,0
13,10
13,19
13,23
13,3
13,21
13,17
13,33
13,0
13,30
13,34
13,31
12,27
12,16
12,23
12,25
12,13
12,3
12,26
12,32
12,14
12,9
12,5
12,20
11,1
11,16
11,13
11,2
11,4
11,31
11,12
11,15
10,11
10,30
10,5
10,29
9,6
9,23
9,8
9,25
9,18
9,33
8,31
8,14
8,7
8,4
8,0
8,5
8,13
8,20
8,2
8,21
8,34
8,12
8,30
8,18
8,22
8,29
8,24
7,6
7,33
7,26
7,11
7,32
7,28
7,2
7,34
7,27
7,17
7,20
7,30
6,26
6,30
6,15
6,8
6,5
6,28
6,2
6,13
6,1
6,12
6,21
5,4
5,22
5,7
5,16
5,14
5,13
5,33
5,1
5,34
5,31
5,15
5,24
5,28
5,29
5,17
5,26
5,32
5,23
5,0
5,18
5,27
4,6
4,17
4,25
4,33
4,7
4,32
3,33
3,24
3,11
3,19
3,18
3,26
3,27
3,34
3,6
3,14
3,17
3,7
3,25
3,16
3,23
3,8
3,28
2,34
2,1
2,17
2,9
2,3
2,4
1,26
1,12
1,21
1,8
1,14
1,29
0,30
0,1
0,19
0,9
0,22
0,33
0,25
0,34
0,23
0,6
